symbol,direction,_tickSize,qty,buyPrice,sellPrice,priceSpread,pnl,commisions,netPNL,runningNetPNL,boughtTimestamp,soldTimestamp,duration
MNQH2,Short,0.25,2,16158.75,16163.25,4.5,,-2.64,20.64,14.159999999999776,2022-01-04T15:11:31Z,2022-01-04T15:07:38Z,3m53s
MNQH2,Long,0.25,1,16159.75,16175.25,15.5,,-1.32,32.32,46.47999999999978,2022-01-04T15:12:05Z,2022-01-04T15:15:02Z,2m57s
MNQH2,Long,0.25,1,16159.75,16183,23.25,,-1.32,47.82,94.29999999999978,2022-01-04T15:12:05Z,2022-01-04T15:18:44Z,6m38s
MNQH2,Long,0.25,1,16160,16188.75,28.75,,-1.32,58.82,153.11999999999978,2022-01-04T15:12:05Z,2022-01-04T15:31:19Z,19m13s
MNQH2,Long,0.25,1,16160,16187.5,27.5,,-1.32,56.32,209.43999999999977,2022-01-04T15:12:05Z,2022-01-04T15:31:36Z,19m31s
MNQH2,Long,0.25,1,16160,16201.75,41.75,,-1.32,84.82,294.25999999999976,2022-01-04T15:12:05Z,2022-01-04T15:32:24Z,20m18s
MNQH2,Short,0.25,5,16211.5,16195.75,-15.75,,-6.6000000000000005,-150.9,143.35999999999976,2022-01-04T15:41:53Z,2022-01-04T15:38:08Z,3m45s
MNQH2,Short,0.25,1,16293.75,16274,-19.75,,-1.32,-38.18,105.17999999999975,2022-01-04T16:40:38Z,2022-01-04T16:32:25Z,8m13s
MNQH2,Short,0.25,1,16293.75,16274,-19.75,,-1.32,-38.18,66.99999999999974,2022-01-04T16:40:38Z,2022-01-04T16:32:25Z,8m13s
MNQH2,Short,0.25,1,16293.75,16273.75,-20,,-1.32,-38.68,28.319999999999744,2022-01-04T16:40:38Z,2022-01-04T16:32:25Z,8m13s
MNQH2,Short,0.25,1,16293.75,16273.75,-20,,-1.32,-38.68,-10.360000000000255,2022-01-04T16:40:38Z,2022-01-04T16:32:25Z,8m13s
MNQH2,Short,0.25,1,16293.75,16273.75,-20,,-1.32,-38.68,-49.040000000000255,2022-01-04T16:40:38Z,2022-01-04T16:32:25Z,8m13s
MNQH2,Short,0.25,2,16291.25,16277,-14.25,,-2.64,-54.36,-103.40000000000026,2022-01-04T16:43:37Z,2022-01-04T16:41:51Z,1m45s
MNQH2,Short,0.25,1,16291.25,16276.75,-14.5,,-1.32,-27.68,-131.08000000000027,2022-01-04T16:43:37Z,2022-01-04T16:41:51Z,1m45s
MNQH2,Short,0.25,2,16291.5,16276.75,-14.75,,-2.64,-56.36,-187.44000000000028,2022-01-04T16:43:37Z,2022-01-04T16:41:51Z,1m45s
MNQH2,Long,0.25,5,16295,16290,-5,,-6.6000000000000005,-43.4,-230.8400000000003,2022-01-04T16:43:43Z,2022-01-04T16:46:50Z,3m6s
MNQH2,Short,0.25,1,16294.5,16314.75,20.25,,-1.32,41.82,-189.0200000000003,2022-01-04T16:54:44Z,2022-01-04T16:50:10Z,4m33s
MNQH2,Short,0.25,1,16282.25,16314.75,32.5,,-1.32,66.32,-122.7000000000003,2022-01-04T16:55:11Z,2022-01-04T16:50:10Z,5m1s
MNQH2,Short,0.25,1,16279.25,16314.5,35.25,,-1.32,71.82,-50.88000000000031,2022-01-04T16:59:46Z,2022-01-04T16:50:10Z,9m36s
MNQH2,Short,0.25,1,16273.25,16314.5,41.25,,-1.32,83.82,32.939999999999685,2022-01-04T17:00:01Z,2022-01-04T16:50:10Z,9m50s
MNQH2,Short,0.25,1,16264.5,16314.5,50,,-1.32,101.32,134.25999999999968,2022-01-04T17:01:14Z,2022-01-04T16:50:10Z,11m3s
MNQH2,Long,0.25,1,16230.25,16250.25,20,,-1.32,41.32,175.57999999999967,2022-01-04T20:00:32Z,2022-01-04T21:15:46Z,1h15m13s
MNQH2,Long,0.25,1,16230.25,16229.5,-0.75,,-1.32,-0.17999999999999994,175.39999999999966,2022-01-04T20:00:32Z,2022-01-04T21:31:16Z,1h30m43s
MNQH2,Long,0.25,1,16230.25,16229.5,-0.75,,-1.32,-0.17999999999999994,175.21999999999966,2022-01-04T20:00:32Z,2022-01-04T21:31:16Z,1h30m43s
MNQH2,Long,0.25,1,16230.5,16229.5,-1,,-1.32,-0.6799999999999999,174.53999999999965,2022-01-04T20:00:32Z,2022-01-04T21:31:16Z,1h30m43s
MNQH2,Long,0.25,1,16230.5,16229.5,-1,,-1.32,-0.6799999999999999,173.85999999999964,2022-01-04T20:00:32Z,2022-01-04T21:31:16Z,1h30m43s
MNQH2,Long,0.25,1,16194.75,16211,16.25,,-1.32,33.82,207.67999999999964,2022-01-05T01:21:17Z,2022-01-05T02:47:08Z,1h25m51s
MNQH2,Long,0.25,1,16194.75,16211,16.25,,-1.32,33.82,241.49999999999963,2022-01-05T01:21:17Z,2022-01-05T03:03:33Z,1h42m16s
MNQH2,Long,0.25,1,16194.75,16211.25,16.5,,-1.32,34.32,275.81999999999965,2022-01-05T01:21:17Z,2022-01-05T03:04:58Z,1h43m41s
MNQH2,Long,0.25,1,16194.75,16211.75,17,,-1.32,35.32,311.13999999999965,2022-01-05T01:21:17Z,2022-01-05T03:07:27Z,1h46m9s
MNQH2,Long,0.25,1,16194.75,16211.75,17,,-1.32,35.32,346.45999999999964,2022-01-05T01:21:17Z,2022-01-05T03:07:27Z,1h46m9s
MNQH2,Long,0.25,1,16122.25,16161,38.75,,-1.32,78.82,425.27999999999963,2022-01-05T10:36:31Z,2022-01-05T10:37:10Z,39s
MNQH2,Long,0.25,1,16122.25,16201.25,79,,-1.32,159.32,584.5999999999997,2022-01-05T10:36:31Z,2022-01-05T11:08:54Z,32m22s
MNQH2,Long,0.25,1,16078.5,16058.5,-20,,-1.32,-38.68,545.9199999999997,2022-01-05T13:40:39Z,2022-01-05T13:44:35Z,3m56s
MNQH2,Long,0.25,1,16078.5,16058.5,-20,,-1.32,-38.68,507.2399999999997,2022-01-05T13:40:39Z,2022-01-05T13:44:35Z,3m56s
MNQH2,Long,0.25,1,16031.25,16076.5,45.25,,-1.32,91.82,599.0599999999997,2022-01-05T14:11:19Z,2022-01-05T14:29:28Z,18m8s
MNQH2,Long,0.25,1,16031.25,16113.25,82,,-1.32,165.32,764.3799999999997,2022-01-05T14:11:19Z,2022-01-05T15:02:21Z,51m1s
MNQH2,Long,0.25,1,15763.25,15704.25,-59,,-1.32,-116.68,647.6999999999996,2022-01-06T10:49:55Z,2022-01-06T11:00:26Z,10m30s
MNQH2,Long,0.25,1,15763.25,15703.75,-59.5,,-1.32,-117.68,530.0199999999995,2022-01-06T10:49:55Z,2022-01-06T11:00:26Z,10m30s
MNQH2,Long,0.25,1,15668.5,15776.75,108.25,,-1.32,217.82,747.8399999999995,2022-01-06T11:22:11Z,2022-01-06T11:27:24Z,5m12s
MNQH2,Long,0.25,1,15668.5,15824,155.5,,-1.32,312.32,1060.1599999999994,2022-01-06T11:22:11Z,2022-01-06T12:04:35Z,42m23s
MNQH2,Short,0.25,1,15805,15858.25,53.25,,-1.32,107.82,1167.9799999999993,2022-01-06T16:29:55Z,2022-01-06T16:04:51Z,25m4s
MNQH2,Long,0.25,1,15799.25,15779.25,-20,,-1.32,-38.68,1129.2999999999993,2022-01-06T16:31:15Z,2022-01-06T16:32:30Z,1m14s
MNQH2,Long,0.25,1,15757,15741.75,-15.25,,-1.32,-29.18,1100.1199999999992,2022-01-06T16:37:29Z,2022-01-06T16:40:51Z,3m22s
MNQH2,Long,0.25,1,15760.75,15744,-16.75,,-1.32,-32.18,1067.9399999999991,2022-01-06T16:43:24Z,2022-01-06T16:51:12Z,7m48s
MNQH2,Long,0.25,1,15747.75,15743.5,-4.25,,-1.32,-7.18,1060.759999999999,2022-01-06T16:46:35Z,2022-01-06T16:51:12Z,4m37s
MNQH2,Long,0.25,2,15741.5,15731,-10.5,,-2.64,-39.36,1021.3999999999991,2022-01-06T16:54:51Z,2022-01-06T16:55:23Z,32s
MNQH2,Short,0.25,1,15654,15783.25,129.25,,-1.32,259.82,1281.2199999999991,2022-01-07T09:38:57Z,2022-01-07T09:31:12Z,7m45s
MNQH2,Long,0.25,3,15551,15529.75,-21.25,,-3.96,-123.54,1157.6799999999992,2022-01-07T11:50:00Z,2022-01-07T11:51:58Z,1m57s
MNQH2,Long,0.25,1,15519.75,15551,31.25,,-1.32,63.82,1221.499999999999,2022-01-07T11:55:17Z,2022-01-07T11:56:36Z,1m18s
MNQH2,Long,0.25,1,15519.75,15573.75,54,,-1.32,109.32,1330.819999999999,2022-01-07T11:55:17Z,2022-01-07T12:23:58Z,28m40s
MNQH2,Long,0.25,1,15519.75,15605,85.25,,-1.32,171.82,1502.639999999999,2022-01-07T11:55:17Z,2022-01-07T12:38:37Z,43m19s
MNQH2,Long,0.25,1,15566.75,15639.75,73,,-1.32,147.32,1649.959999999999,2022-01-07T15:23:15Z,2022-01-07T15:48:38Z,25m23s
MNQH2,Long,0.25,1,15314.25,15321,6.75,,-1.32,14.82,1664.7799999999988,2022-01-10T10:35:34Z,2022-01-10T10:39:17Z,3m43s
MNQH2,Long,0.25,1,15249.25,15260.75,11.5,,-1.32,24.32,1689.0999999999988,2022-01-10T13:06:24Z,2022-01-10T13:48:03Z,41m38s
MNQH2,Long,0.25,1,15249.25,15288.75,39.5,,-1.32,80.32,1769.4199999999987,2022-01-10T13:06:24Z,2022-01-10T13:52:46Z,46m22s
MNQH2,Long,0.25,1,15213.75,15316.25,102.5,,-1.32,206.32,1975.7399999999986,2022-01-10T13:36:10Z,2022-01-10T14:18:00Z,41m49s
MNQH2,Long,0.25,1,15213.75,15325.5,111.75,,-1.32,224.82,2200.5599999999986,2022-01-10T13:36:10Z,2022-01-10T14:18:53Z,42m42s
MNQH2,Long,0.25,1,15579,15608,29,,-1.32,59.32,2259.8799999999987,2022-01-11T11:00:59Z,2022-01-11T11:04:24Z,3m25s
MNQH2,Long,0.25,1,15579.25,15609.25,30,,-1.32,61.32,2321.199999999999,2022-01-11T11:00:59Z,2022-01-11T11:09:56Z,8m57s
MNQH2,Long,0.25,1,15740.5,15769.5,29,,-1.32,59.32,2380.519999999999,2022-01-11T12:29:06Z,2022-01-11T12:38:26Z,9m19s
MNQH2,Long,0.25,1,15740.5,15825.5,85,,-1.32,171.32,2551.8399999999992,2022-01-11T12:29:06Z,2022-01-11T13:01:46Z,32m39s
MNQH2,Short,0.25,1,15753,15797.25,44.25,,-1.32,89.82,2641.6599999999994,2022-01-11T13:28:39Z,2022-01-11T13:17:03Z,11m35s
MNQH2,Short,0.25,1,15754.75,15797.25,42.5,,-1.32,86.32,2727.9799999999996,2022-01-11T14:10:18Z,2022-01-11T13:17:03Z,53m14s
MNQH2,Long,0.25,1,15772.25,15803.25,31,,-1.32,63.32,2791.2999999999997,2022-01-11T15:34:33Z,2022-01-11T15:44:55Z,10m21s
MNQH2,Long,0.25,1,15772.25,15834.25,62,,-1.32,125.32,2916.62,2022-01-11T15:34:33Z,2022-01-11T17:00:07Z,1h25m34s
MNQH2,Short,0.25,1,15971.25,15964.75,-6.5,,-1.32,-11.68,2904.94,2022-01-12T10:32:02Z,2022-01-12T10:32:00Z,1s
MNQH2,Short,0.25,1,15971.5,15964.75,-6.75,,-1.32,-12.18,2892.76,2022-01-12T10:32:02Z,2022-01-12T10:32:00Z,1s
MNQH2,Short,0.25,1,15903.25,15963,59.75,,-1.32,120.82,3013.5800000000004,2022-01-12T10:41:40Z,2022-01-12T10:38:01Z,3m39s
MNQH2,Short,0.25,1,15953.75,15963,9.25,,-1.32,19.82,3033.4000000000005,2022-01-12T10:58:17Z,2022-01-12T10:38:01Z,20m16s
MNQH2,Short,0.25,1,15980.75,15964.25,-16.5,,-1.32,-31.68,3001.7200000000007,2022-01-12T11:08:42Z,2022-01-12T10:59:10Z,9m32s
MNQH2,Short,0.25,1,15981,15964.25,-16.75,,-1.32,-32.18,2969.540000000001,2022-01-12T11:08:42Z,2022-01-12T10:59:10Z,9m32s
MNQH2,Short,0.25,1,15934.75,15995.25,60.5,,-1.32,122.32,3091.860000000001,2022-01-12T11:32:00Z,2022-01-12T11:19:47Z,12m12s
MNQH2,Short,0.25,1,15864,15995.25,131.25,,-1.32,263.82,3355.680000000001,2022-01-12T11:43:21Z,2022-01-12T11:19:47Z,23m34s
MNQH2,Short,0.25,1,15902.75,15888.5,-14.25,,-1.32,-27.18,3328.5000000000014,2022-01-12T15:21:15Z,2022-01-12T15:16:33Z,4m41s
MNQH2,Short,0.25,1,15903,15888.5,-14.5,,-1.32,-27.68,3300.8200000000015,2022-01-12T15:21:15Z,2022-01-12T15:16:33Z,4m41s
MNQH2,Short,0.25,1,15888,15899.75,11.75,,-1.32,24.82,3325.6400000000017,2022-01-12T15:48:24Z,2022-01-12T15:38:24Z,9m59s
MNQH2,Short,0.25,1,15888,15899.75,11.75,,-1.32,24.82,3350.460000000002,2022-01-12T15:48:24Z,2022-01-12T15:38:24Z,9m59s
MNQH2,Short,0.25,2,15943,15945.25,2.25,,-2.64,11.64,3362.1000000000017,2022-01-13T10:31:06Z,2022-01-13T10:30:29Z,37s
MNQH2,Long,0.25,1,15868.25,15861.25,-7,,-1.32,-12.68,3349.420000000002,2022-01-13T11:14:57Z,2022-01-13T11:16:30Z,1m33s
MNQH2,Long,0.25,1,15868.25,15861.25,-7,,-1.32,-12.68,3336.740000000002,2022-01-13T11:14:57Z,2022-01-13T11:16:30Z,1m33s
MNQH2,Long,0.25,1,15848.5,15848.25,-0.25,,-1.32,0.8200000000000001,3337.560000000002,2022-01-13T11:17:50Z,2022-01-13T11:31:48Z,13m57s
MNQH2,Long,0.25,1,15848.5,15848.25,-0.25,,-1.32,0.8200000000000001,3338.3800000000024,2022-01-13T11:17:50Z,2022-01-13T11:31:48Z,13m57s
MNQH2,Long,0.25,1,15786,15761.25,-24.75,,-1.32,-48.18,3290.2000000000025,2022-01-13T11:50:08Z,2022-01-13T11:50:36Z,27s
MNQH2,Long,0.25,1,15786,15761.25,-24.75,,-1.32,-48.18,3242.0200000000027,2022-01-13T11:50:08Z,2022-01-13T11:50:36Z,27s
MNQH2,Long,0.25,1,15747,15747.25,0.25,,-1.32,1.82,3243.840000000003,2022-01-13T11:51:45Z,2022-01-13T12:10:23Z,18m37s
MNQH2,Long,0.25,1,15747,15746,-1,,-1.32,-0.6799999999999999,3243.160000000003,2022-01-13T11:51:45Z,2022-01-13T12:10:23Z,18m38s
MNQH2,Short,0.25,1,15818,15788,-30,,-1.32,-58.68,3184.480000000003,2022-01-13T12:30:15Z,2022-01-13T12:25:01Z,5m13s
MNQH2,Short,0.25,1,15818,15788,-30,,-1.32,-58.68,3125.8000000000034,2022-01-13T12:30:15Z,2022-01-13T12:25:01Z,5m13s
MNQH2,Short,0.25,1,15818.25,15804,-14.25,,-1.32,-27.18,3098.6200000000035,2022-01-13T12:36:49Z,2022-01-13T12:30:50Z,5m59s
MNQH2,Short,0.25,1,15818.75,15804,-14.75,,-1.32,-28.18,3070.4400000000037,2022-01-13T12:36:49Z,2022-01-13T12:30:50Z,5m59s
MNQH2,Short,0.25,1,15727,15813.25,86.25,,-1.32,173.82,3244.260000000004,2022-01-13T13:15:16Z,2022-01-13T12:44:01Z,31m15s
MNQH2,Short,0.25,1,15671.5,15813.25,141.75,,-1.32,284.82,3529.080000000004,2022-01-13T13:17:26Z,2022-01-13T12:44:01Z,33m25s
MNQH2,Long,0.25,1,15549,15527.25,-21.75,,-1.32,-42.18,3486.900000000004,2022-01-13T16:42:01Z,2022-01-13T16:46:22Z,4m21s
MNQH2,Long,0.25,1,15549,15527.25,-21.75,,-1.32,-42.18,3444.7200000000043,2022-01-13T16:42:01Z,2022-01-13T16:46:22Z,4m21s
MNQH2,Short,0.25,1,15456.5,15523.5,67,,-1.32,135.32,3580.0400000000045,2022-01-14T12:06:00Z,2022-01-14T12:01:00Z,5m0s
MNQH2,Short,0.25,1,15462.5,15523.5,61,,-1.32,123.32,3703.3600000000047,2022-01-14T12:30:43Z,2022-01-14T12:01:00Z,29m42s
MNQH2,Short,0.25,1,15504,15497.25,-6.75,,-1.32,-12.18,3691.180000000005,2022-01-14T12:32:07Z,2022-01-14T12:28:04Z,4m2s
MNQH2,Long,0.25,1,15488.75,15488.75,0,,-1.32,1.32,3692.500000000005,2022-01-14T13:25:17Z,2022-01-14T13:46:10Z,20m53s
MNQH2,Long,0.25,1,15442.25,15435.25,-7,,-1.32,-12.68,3679.820000000005,2022-01-14T13:56:29Z,2022-01-14T13:59:35Z,3m5s
MNQH2,Short,0.25,1,15523.75,15502.25,-21.5,,-1.32,-41.68,3638.1400000000053,2022-01-14T15:35:11Z,2022-01-14T15:31:13Z,3m58s
MNQH2,Short,0.25,1,15530,15534,4,,-1.32,9.32,3647.4600000000055,2022-01-14T15:50:58Z,2022-01-14T15:39:15Z,11m42s
MNQH2,Short,0.25,1,15530,15534,4,,-1.32,9.32,3656.7800000000057,2022-01-14T15:50:58Z,2022-01-14T15:39:15Z,11m42s
MNQH2,Short,0.25,1,15549.75,15519.75,-30,,-1.32,-58.68,3598.100000000006,2022-01-14T16:17:06Z,2022-01-14T16:08:47Z,8m18s
MNQH2,Short,0.25,1,15550,15519.75,-30.25,,-1.32,-59.18,3538.920000000006,2022-01-14T16:17:06Z,2022-01-14T16:08:47Z,8m18s
MNQH2,Short,0.25,1,15593.5,15563.5,-30,,-1.32,-58.68,3480.240000000006,2022-01-14T16:33:06Z,2022-01-14T16:19:28Z,13m38s
MNQH2,Short,0.25,1,15593.5,15563.5,-30,,-1.32,-58.68,3421.5600000000063,2022-01-14T16:33:06Z,2022-01-14T16:19:28Z,13m38s
MNQH2,Short,0.25,1,15607.25,15585,-22.25,,-1.32,-43.18,3378.3800000000065,2022-01-14T16:50:06Z,2022-01-14T16:42:25Z,7m40s
MNQH2,Short,0.25,1,15593.75,15593.75,0,,-1.32,1.32,3379.7000000000066,2022-01-14T16:56:21Z,2022-01-14T16:51:02Z,5m18s
MNQH2,Short,0.25,1,15346.25,15404.75,58.5,,-1.32,118.32,3498.020000000007,2022-01-18T11:40:48Z,2022-01-18T11:15:56Z,24m52s
MNQH2,Short,0.25,1,15302.25,15404.75,102.5,,-1.32,206.32,3704.340000000007,2022-01-18T12:14:45Z,2022-01-18T11:15:56Z,58m48s
MNQH2,Long,0.25,1,15266.5,15318,51.5,,-1.32,104.32,3808.660000000007,2022-01-18T12:34:35Z,2022-01-18T12:41:22Z,6m46s
MNQH2,Short,0.25,1,15317,15319,2,,-1.32,5.32,3813.9800000000073,2022-01-18T15:58:41Z,2022-01-18T15:55:30Z,3m10s
MNQH2,Long,0.25,1,15243.5,15234.25,-9.25,,-1.32,-17.18,3796.8000000000075,2022-01-18T16:25:40Z,2022-01-18T16:30:10Z,4m30s
MNQH2,Long,0.25,1,15240.75,15217.5,-23.25,,-1.32,-45.18,3751.6200000000076,2022-01-18T16:32:29Z,2022-01-18T16:36:55Z,4m26s
MNQH2,Long,0.25,1,15217.5,15187,-30.5,,-1.32,-59.68,3691.940000000008,2022-01-18T16:38:03Z,2022-01-18T16:54:45Z,16m42s
MNQH2,Long,0.25,1,15205.75,15227,21.25,,-1.32,43.82,3735.760000000008,2022-01-18T17:01:22Z,2022-01-18T17:18:27Z,17m5s
NQH2,Long,0.25,1,15060.25,15051,-9.25,,-4.39,-180.61,3555.150000000008,2022-01-19T01:20:15Z,2022-01-19T01:22:24Z,2m8s
NQH2,Long,0.25,1,15058.75,15101.75,43,,-4.39,864.39,4419.540000000008,2022-01-19T01:23:17Z,2022-01-19T02:07:52Z,44m34s
NQH2,Short,0.25,1,15320.75,15317.5,-3.25,,-4.39,-60.61,4358.9300000000085,2022-01-19T11:03:26Z,2022-01-19T10:50:47Z,12m39s
NQH2,Short,0.25,1,15321,15317.5,-3.5,,-4.39,-65.61,4293.320000000009,2022-01-19T11:03:26Z,2022-01-19T10:50:47Z,12m39s
NQH2,Long,0.25,1,15203.75,15212.25,8.5,,-4.39,174.39,4467.710000000009,2022-01-19T11:45:12Z,2022-01-19T11:45:22Z,9s
MNQH2,Short,0.25,1,15189.75,15290.5,100.75,,-1.32,202.82,4670.530000000009,2022-01-19T15:06:42Z,2022-01-19T13:34:17Z,1h32m24s
MNQH2,Short,0.25,1,15193.25,15290.5,97.25,,-1.32,195.82,4866.350000000009,2022-01-19T16:16:33Z,2022-01-19T13:34:17Z,2h42m15s
MNQH2,Long,0.25,1,15190.5,15142.75,-47.75,,-1.32,-94.18,4772.170000000008,2022-01-19T16:21:49Z,2022-01-19T16:28:52Z,7m3s
MNQH2,Long,0.25,1,15190.5,15142.75,-47.75,,-1.32,-94.18,4677.990000000008,2022-01-19T16:21:49Z,2022-01-19T16:28:52Z,7m3s
MNQH2,Long,0.25,2,15121.25,15108.75,-12.5,,-2.64,-47.36,4630.630000000008,2022-01-19T16:37:05Z,2022-01-19T16:39:57Z,2m51s
MNQH2,Long,0.25,1,15128.5,15097.75,-30.75,,-1.32,-60.18,4570.450000000008,2022-01-19T16:43:49Z,2022-01-19T16:50:00Z,6m10s
MNQH2,Long,0.25,1,15128.5,15097.75,-30.75,,-1.32,-60.18,4510.270000000008,2022-01-19T16:43:49Z,2022-01-19T16:50:00Z,6m10s
MNQH2,Long,0.25,2,15090.75,15029.5,-61.25,,-2.64,-242.36,4267.910000000008,2022-01-19T16:51:17Z,2022-01-19T17:23:49Z,32m31s
MNQH2,Short,0.25,1,14996.25,15018,21.75,,-1.32,44.82,4312.730000000008,2022-01-19T19:52:39Z,2022-01-19T17:33:19Z,2h19m19s
MNQH2,Short,0.25,1,15016.75,15018,1.25,,-1.32,3.8200000000000003,4316.5500000000075,2022-01-19T21:22:28Z,2022-01-19T17:33:19Z,3h49m8s
MNQH2,Short,0.25,1,15016.75,15017.75,1,,-1.32,3.3200000000000003,4319.870000000007,2022-01-19T21:22:28Z,2022-01-19T17:33:19Z,3h49m8s
MNQH2,Short,0.25,1,15016.75,15046,29.25,,-1.32,59.82,4379.690000000007,2022-01-19T21:22:28Z,2022-01-19T19:01:46Z,2h20m42s
MNQH2,Short,0.25,1,15016.75,15045.75,29,,-1.32,59.32,4439.010000000007,2022-01-19T21:22:28Z,2022-01-19T19:01:46Z,2h20m42s
MNQH2,Short,0.25,1,15017,15045.75,28.75,,-1.32,58.82,4497.830000000006,2022-01-19T21:22:28Z,2022-01-19T19:01:46Z,2h20m42s
MNQH2,Short,0.25,4,15017,15024.5,7.5,,-5.28,65.28,4563.110000000006,2022-01-19T21:22:28Z,2022-01-19T20:02:37Z,1h19m50s
MNQH2,Short,0.25,1,15017.25,15024.5,7.25,,-1.32,15.82,4578.930000000006,2022-01-19T21:22:28Z,2022-01-19T20:02:37Z,1h19m50s
MNQH2,Short,0.25,1,15261,15240.75,-20.25,,-1.32,-39.18,4539.7500000000055,2022-01-20T10:53:07Z,2022-01-20T10:42:49Z,10m17s
MNQH2,Short,0.25,1,15261,15240.75,-20.25,,-1.32,-39.18,4500.570000000005,2022-01-20T10:53:07Z,2022-01-20T10:42:49Z,10m17s
MNQH2,Short,0.25,1,15261.25,15240.75,-20.5,,-1.32,-39.68,4460.890000000005,2022-01-20T10:53:07Z,2022-01-20T10:42:49Z,10m17s
MNQH2,Short,0.25,1,15245,15273.5,28.5,,-1.32,58.32,4519.210000000005,2022-01-20T11:17:51Z,2022-01-20T10:57:00Z,20m50s
MNQH2,Short,0.25,1,15273.75,15273.5,-0.25,,-1.32,0.8200000000000001,4520.030000000004,2022-01-20T11:27:25Z,2022-01-20T10:57:00Z,30m25s
MNQH2,Short,0.25,1,15273.75,15273.5,-0.25,,-1.32,0.8200000000000001,4520.850000000004,2022-01-20T11:27:25Z,2022-01-20T10:57:00Z,30m25s
MNQH2,Short,0.25,1,15318,15296.25,-21.75,,-1.32,-42.18,4478.670000000004,2022-01-20T11:52:06Z,2022-01-20T11:31:27Z,20m39s
MNQH2,Short,0.25,1,15318.25,15296.25,-22,,-1.32,-42.68,4435.990000000003,2022-01-20T11:52:06Z,2022-01-20T11:31:27Z,20m39s
MNQH2,Short,0.25,1,15318.75,15296,-22.75,,-1.32,-44.18,4391.810000000003,2022-01-20T11:52:07Z,2022-01-20T11:31:27Z,20m39s
MNQH2,Long,0.25,1,15263,15284.5,21.5,,-1.32,44.32,4436.130000000003,2022-01-20T12:42:21Z,2022-01-20T12:51:00Z,8m39s
MNQH2,Long,0.25,2,15263,15279.75,16.75,,-2.64,69.64,4505.770000000003,2022-01-20T12:42:21Z,2022-01-20T13:29:42Z,47m21s
MNQH2,Long,0.25,1,14663.75,14652.5,-11.25,,-1.32,-21.18,4484.590000000003,2022-01-21T10:55:02Z,2022-01-21T10:55:54Z,51s
MNQH2,Long,0.25,1,14664,14652.5,-11.5,,-1.32,-21.68,4462.910000000003,2022-01-21T10:55:02Z,2022-01-21T10:55:54Z,51s
MNQH2,Long,0.25,1,14657,14657.25,0.25,,-1.32,1.82,4464.730000000002,2022-01-21T10:59:07Z,2022-01-21T11:00:57Z,1m49s
MNQH2,Long,0.25,1,14657,14656.75,-0.25,,-1.32,0.8200000000000001,4465.550000000002,2022-01-21T10:59:07Z,2022-01-21T11:00:57Z,1m50s
MNQH2,Long,0.25,2,14614.25,14615,0.75,,-2.64,5.640000000000001,4471.190000000002,2022-01-21T11:01:47Z,2022-01-21T11:03:17Z,1m29s
MNQH2,Long,0.25,1,14626.25,14632.5,6.25,,-1.32,13.82,4485.010000000002,2022-01-21T11:04:59Z,2022-01-21T11:05:57Z,58s
MNQH2,Long,0.25,1,14626.5,14632.5,6,,-1.32,13.32,4498.330000000002,2022-01-21T11:04:59Z,2022-01-21T11:05:57Z,58s
MNQH2,Long,0.25,1,14627.75,14628.25,0.5,,-1.32,2.3200000000000003,4500.6500000000015,2022-01-21T11:09:25Z,2022-01-21T11:11:10Z,1m44s
MNQH2,Long,0.25,1,14627.75,14627.5,-0.25,,-1.32,0.8200000000000001,4501.470000000001,2022-01-21T11:09:25Z,2022-01-21T11:11:10Z,1m44s
MNQH2,Long,0.25,1,14595,14595.5,0.5,,-1.32,2.3200000000000003,4503.790000000001,2022-01-21T11:13:33Z,2022-01-21T11:17:25Z,3m52s
MNQH2,Long,0.25,1,14595,14595,0,,-1.32,1.32,4505.110000000001,2022-01-21T11:13:33Z,2022-01-21T11:17:25Z,3m52s
MNQH2,Long,0.25,2,14606,14607.75,1.75,,-2.64,9.64,4514.750000000001,2022-01-21T11:17:36Z,2022-01-21T11:18:26Z,50s
MNQH2,Long,0.25,1,14555.25,14621,65.75,,-1.32,132.82,4647.570000000001,2022-01-21T11:21:21Z,2022-01-21T11:26:53Z,5m32s
MNQH2,Long,0.25,1,14555.25,14684,128.75,,-1.32,258.82,4906.39,2022-01-21T11:21:21Z,2022-01-21T11:31:13Z,9m52s
MNQH2,Long,0.25,2,14794.75,14801.25,6.5,,-2.64,28.64,4935.030000000001,2022-01-21T12:32:09Z,2022-01-21T12:35:22Z,3m12s
MNQH2,Long,0.25,1,14789.5,14759.5,-30,,-1.32,-58.68,4876.35,2022-01-21T12:37:01Z,2022-01-21T12:37:34Z,32s
MNQH2,Long,0.25,1,14789.5,14759.5,-30,,-1.32,-58.68,4817.67,2022-01-21T12:37:01Z,2022-01-21T12:37:34Z,32s
MNQH2,Long,0.25,2,14681.5,14684.75,3.25,,-2.64,15.64,4833.31,2022-01-21T12:48:46Z,2022-01-21T12:57:32Z,8m46s
MNQH2,Long,0.25,1,14704.5,14526.5,-178,,-1.32,-354.68,4478.63,2022-01-21T13:09:47Z,2022-01-21T16:44:33Z,3h34m45s
MNQH2,Long,0.25,1,14704.5,14526.25,-178.25,,-1.32,-355.18,4123.45,2022-01-21T13:09:47Z,2022-01-21T16:44:33Z,3h34m45s
